decile,target_value_spread_fwd_1m,date
7,-0.02632746676757828,2000-11-01
8,-0.001776211955896707,2000-11-01
9,-0.01788019241154386,2000-11-01
10,0.033655079935969695,2000-11-01
1,0.20331425698789685,2000-12-01
2,0.15430272139581397,2000-12-01
3,0.08038980410213092,2000-12-01
4,0.042065915460986585,2000-12-01
5,0.060871988341110614,2000-12-01
6,-0.005532924961438669,2000-12-01
7,-0.010221395640320421,2000-12-01
8,-0.0005723164027156464,2000-12-01
9,-0.027706491513778755,2000-12-01
10,-0.010545992120272928,2000-12-01
1,-0.10706277702564806,2001-01-01
2,-0.042083170413836336,2001-01-01
3,-0.0311003008362233,2001-01-01
4,-0.011013279953762532,2001-01-01
5,-0.016627714024989925,2001-01-01
6,-0.010705033673531492,2001-01-01
7,-0.005357943940122827,2001-01-01
8,0.001423282619857205,2001-01-01
9,0.004927934534023466,2001-01-01
10,-0.003775197834793529,2001-01-01
1,0.0067868115319769835,2001-02-01
2,-0.002940462140136477,2001-02-01
3,-0.012499431425209189,2001-02-01
4,-0.02238161764594511,2001-02-01
5,0.0013369596704885735,2001-02-01
6,-0.008978932611709985,2001-02-01
7,-0.016664178912743896,2001-02-01
8,0.025924100698901286,2001-02-01
9,-0.004534990629171454,2001-02-01
10,-0.009403040328546778,2001-02-01
1,0.06678254370172457,2001-03-01
2,0.028624369241941942,2001-03-01
3,0.02872438887386078,2001-03-01
4,0.007168995296352498,2001-03-01
5,0.021688342587527897,2001-03-01
6,0.03234824450669154,2001-03-01
7,0.014633260196935942,2001-03-01
8,0.013147976462815321,2001-03-01
9,0.07311766842624513,2001-03-01
10,0.054965311305652576,2001-03-01
1,-0.036222413155614884,2001-04-01
2,0.020854918198781533,2001-04-01
3,0.010757984014871623,2001-04-01
4,0.020439991351129092,2001-04-01
5,0.03308697093404157,2001-04-01
6,0.021331928160306723,2001-04-01
7,0.008780207477287003,2001-04-01
8,0.03919569299799899,2001-04-01
9,0.012383339831449002,2001-04-01
10,0.02709859516660986,2001-04-01
1,-0.012519981374401041,2001-05-01
2,-0.013306143095461258,2001-05-01
3,-0.011935011127069782,2001-05-01
4,-0.013671973892455601,2001-05-01
5,-0.015732626746661798,2001-05-01
6,-0.006673479859241623,2001-05-01
7,0.01476120691137174,2001-05-01
8,0.011005655049752285,2001-05-01
9,0.01574382721048307,2001-05-01
10,0.043255575855574005,2001-05-01
1,-0.015067828990018114,2001-06-01
2,-0.01169266344393162,2001-06-01
3,-0.010672626629074257,2001-06-01
4,-0.005178955384458355,2001-06-01
5,0.003273957003104119,2001-06-01
6,-0.001957933671958984,2001-06-01
7,-0.0012159984237566101,2001-06-01
8,0.019153400820605286,2001-06-01
9,0.04938820314123908,2001-06-01
10,0.01906684471721278,2001-06-01
1,-0.0369513892299241,2001-07-01
2,-0.02738359775918189,2001-07-01
3,-0.02115746475299202,2001-07-01
4,0.0014140868901128122,2001-07-01
5,0.0008939731076742357,2001-07-01
6,-0.022786156591063703,2001-07-01
7,0.04200260423947945,2001-07-01
8,0.008910596892082385,2001-07-01
9,0.01612097261353592,2001-07-01
10,-0.01036756177066307,2001-07-01
1,-0.023296619928147987,2001-08-01
2,-0.0472797277960754,2001-08-01
3,-0.0099164085490308,2001-08-01
4,0.0042842606340075615,2001-08-01
5,-0.013944702335561544,2001-08-01
6,-0.0019180154269407123,2001-08-01
7,-0.00828303721660533,2001-08-01
8,0.020487786691789592,2001-08-01
9,-0.007445043488338815,2001-08-01
10,0.03379831879958223,2001-08-01
1,0.0023942755757452115,2001-09-01
2,0.024222212615853386,2001-09-01
3,0.0013077010462515365,2001-09-01
4,0.03180300088679713,2001-09-01
5,0.03605835439736174,2001-09-01
6,0.04653043696640385,2001-09-01
7,0.03393221394881548,2001-09-01
8,0.04731063539930352,2001-09-01
9,0.03880106145027776,2001-09-01
10,0.033789924712809574,2001-09-01
1,0.0956744390752701,2001-10-01
2,0.040938066995174036,2001-10-01
3,0.02481363757242563,2001-10-01
4,0.007439919010110089,2001-10-01
5,0.02971858017053067,2001-10-01
6,-0.003907592555193915,2001-10-01
7,0.002009442495099112,2001-10-01
8,0.001985154902888312,2001-10-01
9,0.009269635066748652,2001-10-01
10,-0.016021357126111774,2001-10-01
1,0.024653846716542825,2001-11-01
2,0.0065925267775807,2001-11-01
3,0.004885753241804063,2001-11-01
4,0.0064527078576315814,2001-11-01
5,0.009504708802404283,2001-11-01
6,-0.0001859379666060815,2001-11-01
7,0.007979849947305181,2001-11-01
8,-0.0032328060606833164,2001-11-01
9,0.023002661003060032,2001-11-01
10,0.03385954295994853,2001-11-01
1,-0.009415355843576084,2001-12-01
2,-0.004634486106603145,2001-12-01
3,-0.016682563132454583,2001-12-01
4,-0.012162336157319183,2001-12-01
5,-0.003053608327872809,2001-12-01
6,0.0007678617036211241,2001-12-01
7,0.007475785822474722,2001-12-01
8,0.018700752541425014,2001-12-01
9,0.021493471536405108,2001-12-01
10,0.04830899283131711,2001-12-01
1,-0.024550469211542247,2002-01-01
2,-0.015500861068038344,2002-01-01
3,-0.008648606434435144,2002-01-01
4,0.004091676279398031,2002-01-01
5,-0.008486564975519395,2002-01-01
6,0.007230619849611146,2002-01-01
7,0.007081382095449277,2002-01-01
8,0.013226183718254602,2002-01-01
9,-0.005798066911140246,2002-01-01
10,-0.022495087425430053,2002-01-01
1,0.02368926206670727,2002-02-01
2,-0.007819995260410082,2002-02-01
3,-0.00553924074217945,2002-02-01
4,0.014010341600836041,2002-02-01
5,0.007886508979668073,2002-02-01
6,0.003867345180235393,2002-02-01
7,0.015958234372171438,2002-02-01
8,0.030840361450298424,2002-02-01
9,0.035920491104072645,2002-02-01
10,0.02108735433146101,2002-02-01
1,-0.04107788534750586,2002-03-01
2,-0.016745647346774653,2002-03-01
3,-0.017969315861663213,2002-03-01
4,-0.021148375139939196,2002-03-01
5,-0.0074459933823149025,2002-03-01
6,-0.009562533243062079,2002-03-01
7,-0.009929726717546715,2002-03-01
8,-0.00804978603809049,2002-03-01
9,0.008569695011884199,2002-03-01
10,0.032395758500002585,2002-03-01
1,-0.010249265425652639,2002-04-01
2,-0.0036314349876025403,2002-04-01
3,0.001139680280238712,2002-04-01
4,-0.0017873909186226172,2002-04-01
5,-0.001641756064081704,2002-04-01
6,-0.008974997328371355,2002-04-01
7,0.01658368808114455,2002-04-01
8,-0.0057869471638457605,2002-04-01
9,0.008268414785186542,2002-04-01
10,0.04218126866996163,2002-04-01
1,-0.03475349416925353,2002-05-01
2,-0.012293297277502743,2002-05-01
3,-0.021268506456657073,2002-05-01
4,-0.018864716111271943,2002-05-01
5,-0.0015826910897233774,2002-05-01
6,0.0023673497055219724,2002-05-01
7,0.021145859124694185,2002-05-01
8,0.017686613980911235,2002-05-01
9,-0.0009195481330058536,2002-05-01
10,0.027260485100264006,2002-05-01
1,-0.0031059171446155506,2002-06-01
2,-0.01689200988455258,2002-06-01
3,-0.01926460013349198,2002-06-01
4,-0.0018330413077838935,2002-06-01
5,-0.005918296369717788,2002-06-01
6,-0.018711730069363008,2002-06-01
7,-0.009421487775603777,2002-06-01
8,0.014917765208088303,2002-06-01
9,0.004636483622318889,2002-06-01
10,-0.03430452920232621,2002-06-01
1,0.0095111759158513,2002-07-01
2,-0.005527580869132556,2002-07-01
3,-0.013439488089470337,2002-07-01
4,-0.003569595027488163,2002-07-01
5,0.002004469658906555,2002-07-01
6,0.0009352764943079195,2002-07-01
7,-0.00940994507787191,2002-07-01
8,-0.0035999742534231728,2002-07-01
9,0.009510347026071387,2002-07-01
10,0.03775132654879316,2002-07-01
1,-0.054475995084992825,2002-08-01
2,-0.03959938339018376,2002-08-01
3,-0.025033078302750925,2002-08-01
4,-0.012304111786369845,2002-08-01
5,-0.004090794797552454,2002-08-01
6,-0.012192381937248324,2002-08-01
7,-0.006027189720714535,2002-08-01
8,0.006328495834535977,2002-08-01
9,0.011100723610583405,2002-08-01
10,0.059440513514509366,2002-08-01
1,0.02613223354140404,2002-09-01
2,0.009130773083629423,2002-09-01
3,-0.003125779323246318,2002-09-01
4,0.010802479600576098,2002-09-01
5,0.017067905343051037,2002-09-01
6,-0.005134520060199291,2002-09-01
7,-0.00022767373717934926,2002-09-01
8,0.015588268201089822,2002-09-01
9,0.029794695047317687,2002-09-01
10,0.0338401114257437,2002-09-01
1,0.11290915061023833,2002-10-01
2,0.09496531974928761,2002-10-01
3,0.025814258429044973,2002-10-01
4,0.02331755881447634,2002-10-01
5,0.011948513685991357,2002-10-01
6,0.0005480929747980037,2002-10-01
7,0.012047141664735316,2002-10-01
8,0.020439914680846567,2002-10-01
9,0.011005929291743231,2002-10-01
10,0.0364672337700555,2002-10-01
1,-0.07956099904743906,2002-11-01
2,-0.03907150890092303,2002-11-01
3,-0.02307836212802392,2002-11-01
4,-0.01598127507295441,2002-11-01
5,0.003533174165740281,2002-11-01
6,-0.0013380757543696223,2002-11-01
7,0.024430418088875083,2002-11-01
8,-0.0022958505084646748,2002-11-01
9,0.02172890812093641,2002-11-01
10,0.040530447110319015,2002-11-01
1,0.02414933239240748,2002-12-01
2,0.005337574334102776,2002-12-01
3,-0.008104520639920015,2002-12-01
4,-0.0050649816041167675,2002-12-01
5,0.004092969670666938,2002-12-01
6,-0.007797689127687419,2002-12-01
7,0.0009501752630980578,2002-12-01
8,-0.00424740191073082,2002-12-01
9,0.04421632978541619,2002-12-01
10,0.02105332913521802,2002-12-01
1,0.010185495562194292,2003-01-01
2,0.001376984494463778,2003-01-01
3,0.002377452453016583,2003-01-01
4,-0.0028908347675847333,2003-01-01
5,-0.010256276078149086,2003-01-01
6,-0.012271134578870845,2003-01-01
7,-0.015005390045868316,2003-01-01
8,0.014648009430759392,2003-01-01
9,0.015388167358314516,2003-01-01
10,-0.004092594890595634,2003-01-01
1,0.0026961603578806773,2003-02-01
2,0.01580891932712219,2003-02-01
3,-0.0048102660533160466,2003-02-01
4,0.011275334807901913,2003-02-01
5,-0.004212962145294838,2003-02-01
6,0.010127532801898721,2003-02-01
7,0.012613844550629581,2003-02-01
8,-0.009075163927815752,2003-02-01
9,0.012581677596128766,2003-02-01
10,0.022987184052876263,2003-02-01
1,0.06287044975127282,2003-03-01
2,0.023569735234549694,2003-03-01
3,0.015732229071858547,2003-03-01
4,0.014921976025206136,2003-03-01
5,0.012018452184262961,2003-03-01
6,0.01489936645575492,2003-03-01
7,0.014086180255852818,2003-03-01
8,0.014132511658224208,2003-03-01
9,0.008655532376284145,2003-03-01
10,0.03843974972004141,2003-03-01
1,0.06511366508242894,2003-04-01
2,0.08024206423795455,2003-04-01
3,0.027957529905354273,2003-04-01
4,0.016600886424421136,2003-04-01
5,0.0299496007725661,2003-04-01
6,0.011593371895473019,2003-04-01
7,0.009769433526047635,2003-04-01
8,0.005251171530645379,2003-04-01
9,0.03757875193231757,2003-04-01
10,0.037349560739956336,2003-04-01
1,0.023157069460184664,2003-05-01
2,0.0075586461214185545,2003-05-01
3,0.002247449233598862,2003-05-01
4,-0.0039148258363507216,2003-05-01
5,0.001922106585869424,2003-05-01
6,-0.0071870578307026735,2003-05-01
7,0.00962962367547753,2003-05-01
8,0.014262844133205079,2003-05-01
9,0.03182620347167111,2003-05-01
10,0.04099082247305443,2003-05-01
1,0.021772363790285063,2003-06-01
2,0.0038147718030943955,2003-06-01
3,0.0036862015715831494,2003-06-01
4,0.007583775090445312,2003-06-01
5,0.010107391886257576,2003-06-01
6,-0.004017400453760375,2003-06-01
7,0.028207139564524284,2003-06-01
8,0.011625485153803372,2003-06-01
9,0.04264717606346516,2003-06-01
10,0.046986324939254136,2003-06-01
1,-0.002228089473024295,2003-07-01
2,0.005267455485756184,2003-07-01
3,-0.003531094430546661,2003-07-01
4,0.0011275446021030342,2003-07-01
5,0.012447047137985962,2003-07-01
6,0.015751909535948197,2003-07-01
7,0.009576457742271853,2003-07-01
8,0.02046778372555344,2003-07-01
9,0.02640235701922688,2003-07-01
10,0.06591723261572094,2003-07-01
1,-0.005952402866372494,2003-08-01
2,0.009311303515719717,2003-08-01
3,-0.012948132289692436,2003-08-01
4,0.002422161665928556,2003-08-01
5,-0.00501496387135924,2003-08-01
6,-0.005141293345809325,2003-08-01
7,0.048918987574510145,2003-08-01
8,0.009852069989835191,2003-08-01
9,-0.008326482636363845,2003-08-01
10,0.005048982654979855,2003-08-01
1,-0.02698666285220936,2003-09-01
2,-0.016684234616193058,2003-09-01
3,-0.011816444633144156,2003-09-01
4,0.00436954068464408,2003-09-01
5,0.008901390982439049,2003-09-01
6,0.012390654824379723,2003-09-01
7,0.012832563846137351,2003-09-01
8,0.03165122354678213,2003-09-01
9,0.0491920343632873,2003-09-01
10,0.10155450925994883,2003-09-01
1,-0.0051026247429449235,2003-10-01
2,-0.009775397889054667,2003-10-01
3,-0.002830319525450648,2003-10-01
4,0.008902921811611798,2003-10-01
5,0.006277934887934928,2003-10-01
6,0.006724249805643971,2003-10-01
7,0.005319687867052877,2003-10-01
8,0.034959674349198964,2003-10-01
9,0.028939900487242962,2003-10-01
10,0.054154940976110504,2003-10-01
1,0.018581472804296437,2003-11-01
2,0.01163691708321234,2003-11-01
3,0.01021464962880919,2003-11-01
4,0.008273857637877823,2003-11-01
5,0.008572172455359364,2003-11-01
6,-0.009364560055825161,2003-11-01
7,-0.0038800714713515755,2003-11-01
8,0.014221557173223532,2003-11-01
9,0.01562219337447052,2003-11-01
10,0.025634237841574384,2003-11-01
1,0.0038520508056509206,2003-12-01
2,-0.002734190447511447,2003-12-01
3,0.011154905042600994,2003-12-01
4,-0.0025884491916051476,2003-12-01
5,0.025630694304961184,2003-12-01
6,0.00574674985735961,2003-12-01
7,0.0006707954442248947,2003-12-01
8,-0.002901783520768668,2003-12-01
9,0.012664585549095548,2003-12-01
10,0.08925777199077402,2003-12-01
1,0.014577290731856714,2004-01-01
2,-2.0979542362856358e-05,2004-01-01
3,0.009059040941530382,2004-01-01
4,0.007596629532145243,2004-01-01
5,-0.00340600966106085,2004-01-01
6,0.01684405041188859,2004-01-01
7,-0.0006482942220200724,2004-01-01
8,-0.0029404333475874698,2004-01-01
9,0.004751130733787347,2004-01-01
10,-0.004035068803532002,2004-01-01
1,-0.00454620529563995,2004-02-01
2,0.016179473645678323,2004-02-01
3,0.004867317696097099,2004-02-01
4,0.006379612761197608,2004-02-01
5,0.005836731494970367,2004-02-01
6,0.0030919809960386333,2004-02-01
7,0.022892575292474713,2004-02-01
8,0.007784711766826582,2004-02-01
9,0.0073560201892576465,2004-02-01
10,0.017663389988645126,2004-02-01
1,-0.004722925928534066,2004-03-01
2,0.014977068372286868,2004-03-01
3,0.015049382083063709,2004-03-01
4,-0.0023400329734291113,2004-03-01
5,0.005108377339177682,2004-03-01
6,0.0100673002680637,2004-03-01
7,0.004774774050144826,2004-03-01
8,-0.016038569568031385,2004-03-01
9,-0.0212477456721069,2004-03-01
10,-0.05056515013103867,2004-03-01
1,-0.01129705583487277,2004-04-01
2,-0.00798914262708282,2004-04-01
3,-0.005811569440289029,2004-04-01
4,0.001721830805204192,2004-04-01
5,-0.006561403567266627,2004-04-01
6,-0.0038296750317478325,2004-04-01
7,0.007908366699087612,2004-04-01
8,0.002609016286182658,2004-04-01
9,0.013433544943219536,2004-04-01
10,0.02489556132672758,2004-04-01
1,-0.024191159246453122,2004-05-01
2,-0.005159870398544604,2004-05-01
3,-0.009972091017807548,2004-05-01
4,0.00968257728368993,2004-05-01
5,0.0002564783077271,2004-05-01
6,0.0033913423133593583,2004-05-01
7,0.007267915437728453,2004-05-01
8,-6.178098847823405e-05,2004-05-01
9,0.017932049316105873,2004-05-01
10,0.048119913250641355,2004-05-01
1,-0.0006997459255517343,2004-06-01
2,0.0028001307635342337,2004-06-01
3,-0.004080548730771475,2004-06-01
4,-0.010096141569358496,2004-06-01
5,0.0019449018348128956,2004-06-01
6,0.012996607387866446,2004-06-01
7,-0.00993653511539107,2004-06-01
8,-0.02145279704460242,2004-06-01
9,-0.005181375672107726,2004-06-01
10,-0.030615953357243292,2004-06-01
1,0.0010326052137033023,2004-07-01
2,0.013896599990064233,2004-07-01
3,0.001998181695015461,2004-07-01
4,-0.006921997106991671,2004-07-01
5,0.006819950953770978,2004-07-01
6,-0.0024412181823430523,2004-07-01
7,-0.01296081119914918,2004-07-01
8,-0.022770547727939402,2004-07-01
9,-0.005791009139370973,2004-07-01
10,0.0016302078392193531,2004-07-01
1,-0.008528097353400328,2004-08-01
2,-0.020135271136453976,2004-08-01
3,-0.01311330608850115,2004-08-01
4,0.0025684926252441467,2004-08-01
5,0.007053377200739171,2004-08-01
6,0.00834775810028283,2004-08-01
7,0.005785051746635613,2004-08-01
8,0.006973856772168267,2004-08-01
9,0.03184969843929499,2004-08-01
10,0.051205656971305184,2004-08-01
1,0.00255664507750054,2004-09-01
2,0.01624081951849865,2004-09-01
3,-0.01281735826579273,2004-09-01
4,-0.0001950685959998566,2004-09-01
5,0.006379671507831673,2004-09-01
6,0.014287571958513014,2004-09-01
7,0.005166358700959148,2004-09-01
8,-0.007817754806289432,2004-09-01
9,0.018057528913308526,2004-09-01
10,0.007884450503696436,2004-09-01
1,-0.002726092651920767,2004-10-01
2,0.0006091069137203044,2004-10-01
3,0.004609011588789445,2004-10-01
4,0.0018147896795356671,2004-10-01
5,-0.007731444926306649,2004-10-01
6,0.008759071408093903,2004-10-01
7,0.013546146240084187,2004-10-01
8,0.013286172443523378,2004-10-01
9,0.033610881276481236,2004-10-01
10,0.21947765591119023,2004-10-01
1,0.00865524429024437,2004-11-01
2,0.0064197093609972425,2004-11-01
3,0.0045647402871988344,2004-11-01
4,-0.0019365471133902348,2004-11-01
5,0.001985005986313193,2004-11-01
6,0.005344471848415928,2004-11-01
7,0.003709356431177195,2004-11-01
8,0.002564179629979092,2004-11-01
9,0.020577929956615178,2004-11-01
10,0.044023966480776486,2004-11-01
1,-0.02200001818018916,2004-12-01
2,-0.0010392873425999257,2004-12-01
3,-0.000709988308110961,2004-12-01
4,0.0055770665797399265,2004-12-01
5,-0.009086330976859487,2004-12-01
6,0.008147388772375678,2004-12-01
7,0.0018896571117015802,2004-12-01
8,0.0076808609854906625,2004-12-01
9,0.021602705158345985,2004-12-01
10,0.02459463488578016,2004-12-01
1,-0.005784038148613241,2005-01-01
2,0.008106409069167054,2005-01-01
3,0.0007814826164739955,2005-01-01
4,0.009173481614836427,2005-01-01
5,0.00403291238845152,2005-01-01
6,0.009742897721746387,2005-01-01
7,-0.00045276615769739443,2005-01-01
8,0.013385162827733995,2005-01-01
9,0.008918384899906234,2005-01-01
10,0.02189336326759671,2005-01-01
1,-0.010142524146840724,2005-02-01
2,-0.0011616124395751066,2005-02-01
3,0.0045066569576973185,2005-02-01
4,0.008175071472212376,2005-02-01
5,0.009691752501722689,2005-02-01
6,-0.007931467675967759,2005-02-01
7,-0.01156840377296832,2005-02-01
8,0.00017958820188891284,2005-02-01
9,-0.0036559652614268617,2005-02-01
10,0.0004508754598485684,2005-02-01
1,0.017633886144157628,2005-03-01
2,0.007462481271382535,2005-03-01
3,0.00718750461057315,2005-03-01
4,0.0004895222454077876,2005-03-01
5,-0.0003473207117530952,2005-03-01
6,0.005689770718838063,2005-03-01
7,0.004594101745982052,2005-03-01
8,-0.006087442813117213,2005-03-01
9,-0.008981750926445183,2005-03-01
10,-0.031376629076394776,2005-03-01
1,0.008469630112488228,2005-04-01
2,0.007251934521170201,2005-04-01
3,0.023185991396143277,2005-04-01
4,-0.0009589865476391089,2005-04-01
5,0.016674204265473423,2005-04-01
6,0.015864162749835518,2005-04-01
7,0.021250875604472867,2005-04-01
8,-0.006950281386236413,2005-04-01
9,0.019140985826334205,2005-04-01
10,0.025411590452736013,2005-04-01
1,-0.01093426945706332,2005-05-01
2,-0.008504600195599147,2005-05-01
3,-0.00880629498575733,2005-05-01
4,-0.003974196650203271,2005-05-01
5,-0.006072552293147717,2005-05-01
6,-0.014627174750089483,2005-05-01
7,0.01194570369749318,2005-05-01
8,0.01213405037083331,2005-05-01
9,0.015476593408549535,2005-05-01
10,0.03606927761325891,2005-05-01
1,0.006420665763142948,2005-06-01
2,0.013749473994012546,2005-06-01
3,0.0032194511465476893,2005-06-01
4,0.004999227817728208,2005-06-01
5,-0.0072864874785493325,2005-06-01
6,0.0032702374263352714,2005-06-01
7,0.015429459854040045,2005-06-01
8,0.009735987663137893,2005-06-01
9,0.01812894938570964,2005-06-01
10,0.037507674960922506,2005-06-01
1,-0.012048266730673517,2005-07-01
2,-0.0010869095228443417,2005-07-01
3,-0.009978773387531819,2005-07-01
4,0.007403302160177877,2005-07-01
5,0.0132112595897705,2005-07-01
6,-0.002092513524421356,2005-07-01
7,0.00255902741466138,2005-07-01
8,0.007892567308316832,2005-07-01
9,0.021343513450632335,2005-07-01
10,0.016763091017993562,2005-07-01
1,0.0017997808147433608,2005-08-01
2,-0.014595230128138176,2005-08-01
3,-2.5394752658422096e-05,2005-08-01
4,9.11659996918352e-06,2005-08-01
5,0.000415839955826895,2005-08-01
6,0.023011715686526293,2005-08-01
7,0.014663763600558141,2005-08-01
8,0.016523453611940856,2005-08-01
9,0.03293737860629635,2005-08-01
10,0.028601238042770833,2005-08-01
1,0.02170656540824282,2005-09-01
2,0.009851497878839427,2005-09-01
3,0.008385472721013665,2005-09-01
4,0.004899842492616996,2005-09-01
5,0.01735853561099632,2005-09-01
6,-0.007317945171748027,2005-09-01
7,-0.01018015656293326,2005-09-01
8,-0.022345014779626762,2005-09-01
9,4.8071290828217236e-05,2005-09-01
10,-0.02105764458981122,2005-09-01
1,-0.0007467664361774266,2005-10-01
2,-0.0029253119537499587,2005-10-01
3,0.013030807029457393,2005-10-01
4,0.002818802036500659,2005-10-01
5,-0.0019157704611607207,2005-10-01
6,0.013611973053187553,2005-10-01
7,0.0020609810417079872,2005-10-01
8,0.00602754261510246,2005-10-01
9,0.01062314330299926,2005-10-01
10,0.006357398800460527,2005-10-01
1,-0.0063792632280565255,2005-11-01
2,-0.003509256600798742,2005-11-01
3,-0.0013347087839511063,2005-11-01
4,0.007145001972537546,2005-11-01
5,0.007019617956742104,2005-11-01
6,0.007569145407525002,2005-11-01
7,0.004732266976456933,2005-11-01
8,0.0048673805818881975,2005-11-01
9,-0.0012025479554921075,2005-11-01
10,0.0265729382606717,2005-11-01
1,-0.011337897750260999,2005-12-01
2,-0.019539625717938283,2005-12-01
3,0.00640619559746535,2005-12-01
4,0.008621147320524079,2005-12-01
5,0.0068618585134421475,2005-12-01
6,0.01673298829794029,2005-12-01
7,0.027114483592218394,2005-12-01
8,0.0021543315761760953,2005-12-01
9,0.04228793372954371,2005-12-01
10,0.10207952475987572,2005-12-01
1,-0.013723388109408971,2006-01-01
2,0.004370476401734357,2006-01-01
3,0.0027547217679368564,2006-01-01
4,0.0027728930217893223,2006-01-01
5,0.0033183200991515854,2006-01-01
6,0.0070931694133783835,2006-01-01
7,0.01154446139236644,2006-01-01
8,-0.0018599932247114728,2006-01-01
9,-0.01457940037177909,2006-01-01
10,-0.007512852969243993,2006-01-01
1,-0.01095181970791317,2006-02-01
2,0.0037518550205355218,2006-02-01
3,-0.0007803474279561253,2006-02-01
4,0.0016939766224294533,2006-02-01
5,0.0008363947292735153,2006-02-01
6,0.001499088038526879,2006-02-01
7,0.008045751480665048,2006-02-01
8,0.012804145794629908,2006-02-01
9,0.029479505132486504,2006-02-01
10,0.03886291401885551,2006-02-01
1,0.006256583366908321,2006-03-01
2,-0.0060987533793074224,2006-03-01
3,-0.002167025854373808,2006-03-01
4,0.011815929062497649,2006-03-01
5,0.00492734183739077,2006-03-01
6,-0.005747494342553218,2006-03-01
7,0.027407758642032206,2006-03-01
8,0.013460143064699616,2006-03-01
9,0.015569749317580622,2006-03-01
10,0.014785446291961879,2006-03-01
1,0.015650921014999396,2006-04-01
2,0.015653389922722992,2006-04-01
3,0.010773140361286414,2006-04-01
4,0.01574223517627068,2006-04-01
5,0.006368778577122568,2006-04-01
6,-0.005081475690297597,2006-04-01
7,-0.005309553554005631,2006-04-01
8,-0.01624725272547681,2006-04-01
9,-0.019730004205212787,2006-04-01
10,-0.04139791589857913,2006-04-01
1,0.00526305364692723,2006-05-01
2,-0.008521692014299132,2006-05-01
3,-0.006737021961645805,2006-05-01
4,-0.013499230213514646,2006-05-01
5,0.0018711263693289202,2006-05-01
6,-0.003999063050984711,2006-05-01
7,-0.0029642388372730357,2006-05-01
8,0.0067649782501870035,2006-05-01
9,0.024903001538311646,2006-05-01
10,-0.007974081577305807,2006-05-01
1,0.00034876399114933533,2006-06-01
2,-0.0026484264055443734,2006-06-01
3,-0.003557520299199382,2006-06-01
4,0.0020433507674463627,2006-06-01
5,0.014824420297848837,2006-06-01
6,-0.02109888589558039,2006-06-01
7,-0.00621715577098073,2006-06-01
8,-0.023705509992993607,2006-06-01
9,-0.027485506835660846,2006-06-01
10,-0.0413571368609352,2006-06-01
1,0.013377131565962106,2006-07-01
2,0.007110363305036434,2006-07-01
3,0.00841835173279685,2006-07-01
4,0.00722973830132431,2006-07-01
5,0.0015236908162145806,2006-07-01
6,0.006094172850958215,2006-07-01
7,0.004710183320727439,2006-07-01
8,0.0050220359532004285,2006-07-01
9,0.017940617996936695,2006-07-01
10,0.013867841403494377,2006-07-01
1,0.012132345152036386,2006-08-01
2,0.004143432825432944,2006-08-01
3,0.0010979568406558125,2006-08-01
4,0.0007144751776505165,2006-08-01
5,-0.0008060518178399093,2006-08-01
6,-0.0016247970660986505,2006-08-01
7,0.003260243306644579,2006-08-01
8,-0.006910469696133045,2006-08-01
9,-0.006215101965605769,2006-08-01
10,-0.010780205845046036,2006-08-01
1,0.017009058089237326,2006-09-01
2,-0.0008318113008422921,2006-09-01
3,0.005430932159672171,2006-09-01
4,-0.008678623014588015,2006-09-01
5,-0.008024780333679867,2006-09-01
6,0.004684928321117972,2006-09-01
7,-0.0012544000848620312,2006-09-01
8,0.013441905652311572,2006-09-01
9,0.011443139913476447,2006-09-01
10,0.033961757713918087,2006-09-01
1,0.009218079455330472,2006-10-01
2,0.018099840190484454,2006-10-01
3,0.0023757462908667606,2006-10-01
4,0.0006457656943171178,2006-10-01
5,0.011526912999550668,2006-10-01
6,0.008332348217616721,2006-10-01
7,0.01082854611347793,2006-10-01
8,0.010769600919406317,2006-10-01
9,0.021513262644240288,2006-10-01
10,0.01631424025026575,2006-10-01
1,-0.005731619891641908,2006-11-01
2,-0.005974471312757957,2006-11-01
3,-0.010065122413459821,2006-11-01
4,-0.00013053985697399176,2006-11-01
5,0.01736067775318151,2006-11-01
6,0.002858563352355698,2006-11-01
7,0.007416723560952637,2006-11-01
8,0.0056052490353401315,2006-11-01
9,0.00038854849671895867,2006-11-01
10,0.03177718924773946,2006-11-01
1,-0.004332642390542359,2006-12-01
2,-0.0034867078891345805,2006-12-01
3,0.002897117497364171,2006-12-01
4,0.0006171430787221997,2006-12-01
5,0.0011976474326758396,2006-12-01
6,-0.000949359836842849,2006-12-01
7,-0.005077334508252969,2006-12-01
8,0.009350290322311034,2006-12-01
9,0.016857874793262288,2006-12-01
10,0.026027527649740558,2006-12-01
1,0.0007863189814748768,2007-01-01
2,0.0075975814642695655,2007-01-01
3,0.01713010279323413,2007-01-01
4,0.008473781679719626,2007-01-01
5,0.0035662851099477477,2007-01-01
6,0.0026190925997392226,2007-01-01
7,0.002402167423071866,2007-01-01
8,0.01085901912122185,2007-01-01
9,0.0011438005434918676,2007-01-01
10,0.0020259107080342984,2007-01-01
1,-0.0016967721013577573,2007-02-01
2,-0.004030922048670375,2007-02-01
3,-0.007747823382204505,2007-02-01
4,0.0010891163175135812,2007-02-01
5,-0.0021607624445557612,2007-02-01
6,0.008709776412019669,2007-02-01
7,0.002602882262411359,2007-02-01
8,0.008564201089541756,2007-02-01
9,0.012045934515629695,2007-02-01
