date,n_assets,deciles_present,spread_d10_d1,mean_pred,mean_realized
2022-02-01,2344,10,0.02455815799581075,0.009143407582693074,0.00331678242148549
2022-03-01,2347,10,-0.12138766093050594,0.009793149772080633,-0.013011905032499622
2022-04-01,2352,10,-0.10538535620060621,0.009875352560980615,-0.012058562776860042
2022-05-01,2354,10,-0.03634838861100224,0.011218899975266192,0.0021055678437101105
2022-06-01,2357,10,0.1242064736469518,0.010890120745973378,0.010350495382819397
2022-07-01,2358,10,0.07096807966595942,0.004587329304904283,0.012839353614042837
2022-08-01,2362,10,-0.04724086198233977,0.007178116405603495,0.0003715951962421998
2022-09-01,2366,10,-0.02917255079935259,0.009440862460237544,0.0019286431224675212
2022-10-01,2369,10,0.02164269001628296,0.0061385789812008285,-0.001153034156173404
2022-11-01,2372,10,-0.035035776256231346,0.008711665042872446,0.006984236603764285
2022-12-01,2375,10,0.19891202870651664,0.006989732190491668,0.021919616129834976
2023-01-01,2376,10,-0.03839174614944675,0.0033098575747934284,0.0010665114853316332
2023-02-01,2380,10,0.03776216309370839,0.0075802819029412915,-0.002669022941929138
2023-03-01,2382,10,-0.0225182694766382,0.007999410107109362,-0.0029725124480247953
2023-04-01,2383,10,0.12118993942283339,0.004953783561990282,0.02423496230827021
2023-05-01,2385,10,0.06424280249462584,0.006905457525758533,0.014012099241530135
2023-06-01,2394,10,0.059664516236328874,0.004329037259761648,0.015960052689567635
2023-07-01,2398,10,-0.07038454488014181,0.004595018459482143,0.00047722410494364383
2023-08-01,2402,10,-0.07816821907831453,0.007091361729921236,-0.0005865585176796752
2023-09-01,2406,10,-0.0658833450075293,0.0066189546654526685,-0.006134200312842868
2023-10-01,2413,10,0.09698041916489794,0.007363341372154165,0.013776849358653576
2023-11-01,2415,10,0.08969538990064857,0.004696461557249782,0.0157580394038721
2023-12-01,2417,10,-0.0390187219100843,0.004751356660196942,0.001848356920326526
2024-01-01,2424,10,0.11132713926601778,0.0065889662507034675,0.018932223341545984
2024-02-01,2428,10,-0.04594172519500474,0.007421266989522805,0.0009986840472752856
2024-03-01,2432,10,-0.06449682622682124,0.005439392573798554,-0.0008962360734229707
2024-04-01,2439,10,0.04750287259071728,0.007460886216731216,0.014599777783266097
2024-05-01,2445,10,0.012202883564937803,0.0059672611243698,0.0032340862837668457
2024-06-01,2454,10,0.02072601474675701,0.00548141457094229,0.008027448938504503
2024-07-01,2462,10,0.0030876384595418345,0.005477335924747779,0.001776289180153865
2024-08-01,2464,10,0.13488008336952564,0.008023023597240143,0.02122998180812086
2024-09-01,2470,10,0.08919161281503585,0.006499004699956516,0.01170573064279302
2024-10-01,2478,10,0.12406727017329372,0.00837083158565874,0.01948701691029519
2024-11-01,2480,10,0.0380789289916906,0.009354690465642667,0.011637768677565488
2024-12-01,2484,10,-0.01900589922085111,0.008746240727326425,0.001789368358176053
2025-01-01,2491,10,-0.049210867753247685,0.007930737930426366,-0.009401659422738934
2025-02-01,2500,10,-0.06073429963722022,0.009598725732453541,0.004002806170084325
2025-03-01,2503,10,0.04888704543136468,0.009737357419306307,0.007346900993926778
2025-04-01,2505,10,0.23230455156392468,0.01645101488670982,0.026966411849687934
2025-05-01,2509,10,0.0906175285988336,0.00814167449250782,0.016093049422426325
2025-06-01,2521,10,0.16265402875479376,0.00636426438363483,0.01987827987125757
2025-07-01,2526,10,0.10274477740245708,0.008160131051699198,0.01998483277437689
2025-08-01,2531,10,0.1840512298135238,0.00771893815468575,0.03092101283976962
2025-09-01,2542,10,0.14257755201993716,0.0074105939515885615,0.016056458615110583
